country,year,gov_exp,date,trade,growth,inf,inv_share,exp,_merge,code,income_cat
Barbados,2008,32.31157514,2008-01-01,,0.633461059310008,8.10810810810782,,30.8636436347917,both,BRB,H
Belgium,2008,49.89970016,2008-01-01,161.088447790447,0.446904947717528,4.48944420508401,,42.1013518104548,both,BEL,H
Belize,2008,21.89362448,2008-01-01,105.44022082926,-1.68211644620352,6.39443100250034,,18.2253436080281,both,BLZ,LM
Benin,2008,14.54941707,2008-01-01,47.7753592695169,4.89657708429647,7.94729876067862,11.1362238089675,,both,BEN,L
Bhutan,2008,38.76914917,2008-01-01,101.954235669521,4.52944869181806,8.32716049382714,32.7789225096953,21.5505702403735,both,BTN,LM
Bolivia,2008,35.33283538,2008-01-01,82.8670208961798,6.14849787462164,14.0068107702519,,,both,BOL,LM
Bosnia and Herzegovina,2008,49.41707687,2008-01-01,86.1628798430504,5.44383103450177,7.42704310332953,,37.8310013389341,both,BIH,UM
Brazil,2008,41.6739359,2008-01-01,27.2575694164795,5.09419544658736,5.67859390284168,,,both,BRA,UM
Bulgaria,2008,33.45220215,2008-01-01,124.688747515359,6.12955879901182,12.3487195994021,,31.8447161806101,both,BGR,UM
Burkina Faso,2008,18.59056787,2008-01-01,35.3853169801502,5.79999174105387,10.6597978997424,,10.761506058922,both,BFA,L
Burundi,2008,41.16268073,2008-01-01,47.1999995814015,4.86171636712641,24.4069510353914,7.69999984302555,,both,BDI,L
Cabo Verde,2008,27.60060996,2008-01-01,90.9663882722365,7.03901129565128,6.77443546371143,,19.0527123679458,both,CPV,LM
Cambodia,2008,15.3822671,2008-01-01,130.393510678736,7.47636606631011,24.096851930605,,7.27873986812617,both,KHM,L
Canada,2008,38.77538335,2008-01-01,67.0236083618983,0.995406309993598,2.37027067444299,,17.0833534495245,both,CAN,H
Central African Republic,2008,16.02667945,2008-01-01,34.4375218095517,2.05413096200485,9.25895099417076,,11.0060729405559,both,CAF,L
Chad,2008,18.7948444,2008-01-01,80.2896664151306,3.05269153196828,10.2969758221254,14.9303597289231,,both,TCD,L
Chile,2008,21.79110978,2008-01-01,80.6766262401759,3.7893928023371,8.71626873039613,,18.4111324189168,both,CHL,UM
China,2008,22.52521203,2008-01-01,57.6123422415661,9.65067891939361,5.92525137041092,34.9260264636592,,both,CHN,LM
Colombia,2008,28.42879281,2008-01-01,39.1676494164355,3.28344618616541,6.99688495554511,,24.5684126038182,both,COL,UM
Comoros,2008,15.12894861,2008-01-01,36.2185263542809,3.96461118871815,1.70078176284526,,,both,COM,L
"Congo, Dem. Rep.",2008,10.0661372,2008-01-01,83.7722916507983,6.22589426869193,17.3013845700157,8.71225533666482,12.3520263435603,both,COD,L
"Congo, Rep.",2008,24.16587356,2008-01-01,133.108486659608,6.30637595585259,4.95875092023152,31.52537220086,15.3037325843748,both,COG,LM
Costa Rica,2008,15.17990564,2008-01-01,86.4015127113254,4.73817487754022,13.4244635507284,,21.6689393887611,both,CRI,UM
Croatia,2008,45.44051821,2008-01-01,82.0719814536512,1.96859009281911,6.07696838798354,22.2874649227052,38.034853471671,both,HRV,H
Cyprus,2008,38.21805824,2008-01-01,112.925930874708,3.6468119905756,4.66900841902485,,62.3695063733969,both,CYP,H
Czechia,2008,40.86859303,2008-01-01,123.904809929948,2.61226805242944,6.35866380152373,,32.1223391133862,both,CZE,H
Cote d'Ivoire,2008,14.58940086,2008-01-01,61.9406212969499,4.7826659787672,6.30852769152581,,11.0198789267792,both,,
Denmark,2008,51.90010071,2008-01-01,104.470310168489,-0.417178429513314,3.41626794258373,,36.5933785569048,both,DNK,H
Djibouti,2008,28.82625973,2008-01-01,,,11.9586206896552,,,both,DJI,LM
Dominica,2008,34.74056784,2008-01-01,96.9153915173267,7.12105798575789,6.35992183336295,,,both,DMA,UM
Dominican Republic,2008,18.47976503,2008-01-01,61.3920530912843,3.20950426157958,10.6446210953712,23.3270343407022,15.3966763993594,both,DOM,UM
Ecuador,2008,35.23338354,2008-01-01,74.5902963648439,6.56492068224719,8.40009593987462,11.8314674400507,,both,ECU,LM
El Salvador,2008,24.54830593,2008-01-01,80.6659739399085,2.15440298282768,6.70792293515939,15.7925022057732,22.7515707273464,both,SLV,LM
Equatorial Guinea,2008,19.89269239,2008-01-01,128.688006601458,17.7991091333811,6.55176691184535,13.1858648928603,4.15893882785452,both,GNQ,H
Estonia,2008,39.45103132,2008-01-01,136.681988157836,-5.12531270862181,10.3623580313683,,34.2940414546744,both,EST,H
Eswatini,2008,32.4502218,2008-01-01,,0.82166391380008,12.6574601863915,,26.0359311779577,both,SWZ,LM
Ethiopia,2008,18.75603072,2008-01-01,,10.7885216853725,44.3566858766952,,12.8780606408161,both,ETH,L
Fiji,2008,22.8345289,2008-01-01,130.997847976458,1.03279422025967,7.73227857918417,18.2959579664213,21.4422073844431,both,FJI,UM
Finland,2008,47.88,2008-01-01,86.1896598765527,0.784431219273031,4.06595355358379,,33.3724575682229,both,FIN,H
France,2008,53.28089905,2008-01-01,59.1797928411748,0.380171425522363,2.81286194914787,,44.7361283521802,both,FRA,H
Gabon,2008,18.92910078,2008-01-01,88.9988725945748,-3.30843064878751,5.26430145575285,20.9402631197747,,both,GAB,UM
Georgia,2008,31.77379465,2008-01-01,86.2982243681487,2.42161440960641,9.99948761552747,,29.5356725330146,both,GEO,LM
Germany,2008,44.04520035,2008-01-01,76.1014102128448,0.910403196145353,2.62837981637219,,27.801002440456,both,DEU,H
Ghana,2008,17.67580036,2008-01-01,69.5142256111434,9.14979893831817,16.494639613412,,20.5460947523142,both,GHA,L
Greece,2008,50.84548948,2008-01-01,57.1052836264926,0.0574735793110506,4.15279708110293,,47.8546535471323,both,GRC,H
Grenada,2008,27.93496553,2008-01-01,,0.947542624907697,8.0332732765034,,,both,GRD,UM
Guatemala,2008,13.26043999,2008-01-01,65.1787305213103,3.29352400028485,11.3557611263151,15.0193981945802,11.8741951414804,both,GTM,LM
Guinea,2008,10.08513345,2008-01-01,64.1842433908712,4.13301615965833,23.065612938798,,,both,GIN,L
Guinea-Bissau,2008,21.75467728,2008-01-01,45.1388893744724,4.52457514610252,10.4600731354706,,,both,GNB,L
Guyana,2008,24.13906639,2008-01-01,,1.75522349592019,8.10202206969276,,,both,GUY,LM
Haiti,2008,11.20882344,2008-01-01,36.1450381454244,2.6580323082747,15.2817744823772,7.60497278331867,,both,HTI,L
Honduras,2008,26.40903463,2008-01-01,135.748955193053,4.23160011009342,11.4034270813932,29.3495960054402,22.0470007838672,both,HND,LM
"Hong Kong SAR, China",2008,18.62982482,2008-01-01,376.656806171877,2.12791614864771,4.30315484104921,18.0339293944844,,both,HKG,H
Hungary,2008,48.74507632,2008-01-01,158.325297842814,1.00394302900897,6.0425125388106,,44.2888579881118,both,HUN,H
Iceland,2008,63.3858929,2008-01-01,82.6880266963066,2.20949641882098,12.6943942775878,,50.8152764024909,both,ISL,H
India,2008,28.69003936,2008-01-01,53.3682204392226,3.08669805921981,8.34926704907581,,17.2276704329522,both,IND,LM
Indonesia,2008,19.3940013,2008-01-01,58.5613996312701,6.01370360009123,10.2266645473148,,18.4485650887535,both,IDN,LM
"Iran, Islamic Rep.",2008,19.72103659,2008-01-01,48.2294027737655,0.250856552511053,25.4105090311987,,18.2510103194045,both,IRN,LM
Ireland,2008,42.79059982,2008-01-01,160.039444160284,-4.48406978326278,4.03568834941391,,37.0695232892569,both,IRL,H
Israel,2008,46.10169983,2008-01-01,76.0903470877228,3.28597722131417,4.55216016859853,,37.5765669414183,both,ISR,H
Italy,2008,48.60210037,2008-01-01,54.2142548956671,-1.02313847687941,3.34783258401022,,40.4526613676257,both,ITA,H
Jamaica,2008,34.80030052,2008-01-01,113.577403844226,-0.811736703280815,22.0228384991843,,31.0944272119207,both,JAM,UM
Japan,2008,34.10727216,2008-01-01,34.1294765412245,-1.22428900072828,1.3800788616492,,15.2644121011595,both,JPN,H
Jordan,2008,33.9642225,2008-01-01,140.91292596092,7.22038637280139,13.9712310012729,,30.4680126289922,both,JOR,LM
Kenya,2008,18.91531966,2008-01-01,57.5785986473131,0.232282744812977,26.2398166445063,,,both,KEN,L
Kiribati,2008,82.7362572,2008-01-01,95.4419230043115,-2.98473810087906,13.6653995252441,,,both,KIR,LM
"Korea, Rep.",2008,19.90870336,2008-01-01,95.5163524347469,3.01298487281167,4.67389655533408,25.7337683181621,18.317231472605,both,KOR,H
Kuwait,2008,40.39573269,2008-01-01,92.6834562516721,2.47975694278544,10.5827097865144,,,both,KWT,H
Kyrgyz Republic,2008,27.88414886,2008-01-01,146.106082230139,8.40161604861429,24.5201024234102,,,both,KGZ,L
Latvia,2008,36.35209718,2008-01-01,95.7681628438571,-3.38871545060184,15.4023191064986,,44.1368280119958,both,LVA,UM
Lebanon,2008,34.32475207,2008-01-01,106.625673176194,9.06912826789082,,25.3836380785745,30.5491605950214,both,LBN,UM
Lesotho,2008,54.07095628,2008-01-01,161.126590593391,5.52341966978646,10.7156661309681,,46.4898542993369,both,LSO,LM
Luxembourg,2008,37.92703501,2008-01-01,292.21348078343,-0.30017619444267,3.40187963025571,,34.6285196495168,both,LUX,H
Madagascar,2008,15.71115384,2008-01-01,74.357353960806,6.71263253913001,9.29650839381057,28.6392893493781,9.47684987595102,both,MDG,L
Malaysia,2008,26.92001252,2008-01-01,176.668324785148,4.83176988913097,5.44078221100769,11.1843436643206,19.567987381224,both,MYS,UM
Maldives,2008,35.56891932,2008-01-01,,8.97981687178448,12.0414583505108,,25.6669591949825,both,MDV,LM
Marshall Islands,2008,64.56562662,2008-01-01,122.046793997271,-7.56634669678148,,,62.0000729877217,both,MHL,LM
Mexico,2008,26.50197645,2008-01-01,56.3652818862573,0.943331863036903,5.12498274575896,18.2209865707277,,both,MEX,UM
"Micronesia, Fed. Sts.",2008,59.01787512,2008-01-01,109.289475654306,-2.40849258666222,8.42372566246186,,18.2152825304366,both,FSM,LM
Moldova,2008,41.49818635,2008-01-01,134.4216013477,7.80000014541523,12.7830472618821,,32.7791551444646,both,MDA,LM
Mongolia,2008,37.62868203,2008-01-01,121.198013401183,8.90036794067551,27.9556650246306,,25.4611680065912,both,MNG,LM
Morocco,2008,28.25495167,2008-01-01,77.8344716425602,5.68453936284732,3.71484311494064,,24.4132142987177,both,MAR,LM
Mozambique,2008,21.91302608,2008-01-01,64.981416499828,6.87802942560995,14.5028053002268,,,both,MOZ,L
Myanmar,2008,13.83677509,2008-01-01,,10.2553053929808,26.7995371934022,,,both,MMR,L
Namibia,2008,28.39381721,2008-01-01,119.644498184785,2.64981203780268,9.0946430719281,,25.162421697798,both,NAM,UM
Netherlands,2008,46.22200012,2008-01-01,130.152049980117,2.11681586191865,2.48650198289454,,37.4419429478627,both,NLD,H
New Zealand,2008,38.57743054,2008-01-01,64.4087304520448,-1.2395351114323,3.9589493731206,,32.6367696905061,both,NZL,H
Nicaragua,2008,21.87838533,2008-01-01,96.7940851265477,3.43477216304957,19.8262031287429,21.788313629239,15.2074806259948,both,NIC,LM
Niger,2008,16.87450446,2008-01-01,39.7112440540383,7.73141422777337,11.3051098827019,20.6567195773536,,both,NER,L
Nigeria,2008,14.37947221,2008-01-01,,6.7644727778017,11.5810751748252,,,both,NGA,LM
North Macedonia,2008,33.76171997,2008-01-01,111.570054713298,5.47200139015595,8.33189666968095,20.6034673768951,30.5512304466244,both,MKD,UM
Norway,2008,40.58750153,2008-01-01,74.7852799340995,0.481919541231974,3.75393081761005,,30.6744313317201,both,NOR,H
Oman,2008,25.58654622,2008-01-01,94.7619029877161,8.95005895005896,12.3754091529912,,,both,OMN,H
Pakistan,2008,18.03548107,2008-01-01,34.3489604181778,2.1204410433083,20.2861210929554,13.5964529562913,,both,PAK,LM
Panama,2008,22.69608859,2008-01-01,164.58628613577,10.1974325907958,8.75868317728784,,,both,PAN,UM
Papua New Guinea,2008,19.75389375,2008-01-01,,-0.296457845880582,10.7614182326827,,,both,PNG,LM
Paraguay,2008,12.82148204,2008-01-01,80.777574657268,6.4962921197091,10.1547846489023,,10.8129075001749,both,PRY,LM
Peru,2008,19.82389592,2008-01-01,58.4337673899053,9.1265683014642,5.78587598206755,,17.8236305892688,both,PER,UM
Philippines,2008,17.88415417,2008-01-01,67.6810707730401,4.34448730509183,8.26044703595725,,13.581599410109,both,PHL,LM
Poland,2008,44.17191959,2008-01-01,80.5746815569207,4.38377069274605,4.16497193524764,18.4815341004264,35.8068968296344,both,POL,UM
Portugal,2008,44.81570053,2008-01-01,72.0757429221604,0.319247162435317,2.58850657657959,,40.3029459380645,both,PRT,H
Qatar,2008,23.54740606,2008-01-01,89.4328416546905,17.6635563626089,15.0501451570333,,,both,QAT,H
Romania,2008,35.27139609,2008-01-01,65.1752009979412,9.30746717077338,7.85080255714482,30.8075773102491,32.0482283913088,both,ROU,UM
Russian Federation,2008,32.01041164,2008-01-01,53.3824660408908,5.19996926404957,14.1107677840442,20.1810192979156,21.5321667594705,both,RUS,UM
Rwanda,2008,22.45874816,2008-01-01,37.6045108548055,11.1612473247323,15.4382138709255,,,both,RWA,L
Saint Kitts and Nevis,2008,29.52847121,,,,,,,left_only,,
Saint Lucia,2008,22.34558797,,,,,,,left_only,,
Saint Vincent and the Grenadines,2008,28.31908988,,,,,,,left_only,,
Saudi Arabia,2008,26.67965636,2008-01-01,96.1026308742185,6.23802004687759,9.87024791275994,17.1665543150708,,both,SAU,H
Senegal,2008,20.93858658,2008-01-01,62.7617698176319,3.70316906391386,7.34720236578404,16.4854318972892,,both,SEN,L
Seychelles,2008,26.98863412,2008-01-01,208.842968505327,-2.72594626154864,36.9647582875289,25.6658054314488,24.61714608499,both,SYC,UM
Slovak Republic,2008,36.99438989,2008-01-01,162.464472991641,5.36337695604814,4.59817976325028,,34.8379095855697,both,SVK,H
Slovenia,2008,45.0525633,2008-01-01,135.387093664802,3.37223803792983,5.64742380573935,,38.3374391865371,both,SVN,H
Solomon Islands,2008,34.77824788,2008-01-01,87.3532834580216,6.22596954376191,17.3200651968774,,,both,SLB,LM
South Africa,2008,26.00853164,2008-01-01,65.9745237996233,3.1910438863288,10.0745755249182,17.7416567769767,27.1771183464084,both,ZAF,UM
Spain,2008,41.45700073,2008-01-01,55.8281315172523,0.76716577493147,4.07534335957339,,,both,ESP,H
Sri Lanka,2008,19.08661078,2008-01-01,63.369043608222,5.95008814473897,22.5644955300126,19.3327925250562,19.2117908296268,both,LKA,LM
Sudan,2008,19.71183549,2008-01-01,36.7410978273835,3.84674473121058,14.2971224481434,,,both,SDN,LM
Suriname,2008,20.49941763,2008-01-01,109.166838523407,4.14340681165626,14.6671427437912,38.739946380697,,both,SUR,UM
Sweden,2008,50.0,2008-01-01,92.8079014378124,-0.923123082950312,3.43704910602874,,31.736209528083,both,SWE,H
Switzerland,2008,32.37390137,2008-01-01,116.778000147488,2.80798363168692,2.42604117060158,,15.8397851197895,both,CHE,H
Tajikistan,2008,20.31560873,2008-01-01,114.480149093579,7.89999827154939,20.4705219109964,,,both,TJK,L
Tanzania,2008,18.08369033,2008-01-01,49.0265445510865,5.68641685905224,10.2783937621135,25.5341942377647,,both,TZA,L
Thailand,2008,19.22632582,2008-01-01,140.437011540931,1.72569884866334,5.46848949649846,19.8641918571775,17.0589483038353,both,THA,LM
Togo,2008,12.39098397,2008-01-01,61.4424800630784,4.03564527607485,8.6948281436391,,9.60449189290675,both,TGO,L
Trinidad and Tobago,2008,28.19734369,2008-01-01,,3.39173707807387,12.0303445477177,,26.4320498016969,both,TTO,H
Tunisia,2008,23.67047804,2008-01-01,114.343660218696,4.23778147502819,4.34502807623045,,27.3249965625294,both,TUN,LM
Turkiye,2008,34.19106625,2008-01-01,50.5482538951665,0.815024573007705,10.4441283764885,,30.3401672410523,both,,
Uganda,2008,12.94576773,2008-01-01,56.2582682050634,8.70875190154499,12.0508555482886,18.3009411789875,,both,UGA,L
Ukraine,2008,47.11290266,2008-01-01,94.1718921417534,2.24349159628288,25.226461707384,,35.7030396066285,both,UKR,LM
United Arab Emirates,2008,21.95072814,2008-01-01,148.513544025723,3.19183627331816,12.2504202448139,13.4876798507087,,both,ARE,H
United Kingdom,2008,47.83110046,2008-01-01,56.6986069277108,-0.248797298132246,3.52140856342539,,41.2181852409639,both,GBR,H
United States,2008,37.13604573,2008-01-01,29.8677875257061,0.113587248258867,3.839100296651,,22.7876198166239,both,USA,H
Uruguay,2008,26.29236056,2008-01-01,65.2080950071821,7.17614466455107,7.87707374730888,15.7091826407383,24.9831658197862,both,URY,UM
Uzbekistan,2008,26.48481341,2008-01-01,79.7479920348578,9.02916101784777,,25.2478432016587,,both,UZB,L
Vanuatu,2008,27.80348462,2008-01-01,105.774852580058,5.60099182147214,4.84171322160149,,,both,VUT,LM
"Venezuela, RB",2008,34.87941372,2008-01-01,51.8290123789932,5.27785412398782,,9.82133366757103,,both,VEN,UM
Viet Nam,2008,21.38000497,2008-01-01,154.317479627758,5.66177120891362,23.1154483474477,,,both,VNM,L
"Yemen, Rep.",2008,41.24697375,2008-01-01,81.244718850294,3.64756947012633,18.9762574318076,9.82755904464228,,both,YEM,L
,2008,,,,,,,,left_only,,
,2008,,,,,,,,left_only,,
Albania,2009,32.67947807,2009-01-01,75.0949144008056,3.35428934987461,2.26692209450831,,,both,ALB,UM
Algeria,2009,43.94560475,2009-01-01,64.2847547238993,1.19999999999996,5.73706036145628,,,both,DZA,UM
Angola,2009,45.00704996,2009-01-01,122.446144139295,0.860000002152788,13.7302839288408,34.2392795563334,25.5005028381804,both,AGO,LM
Antigua and Barbuda,2009,36.20909746,2009-01-01,,-11.9629660759428,-0.550159995508914,,,both,ATG,UM
Argentina,2009,34.52443593,2009-01-01,34.0571269054879,-5.91852507634947,,,,both,ARG,UM
Aruba,2009,26.88778474,2009-01-01,137.556575933708,-11.6777413693852,-2.13542872046937,,,both,ABW,H
Australia,2009,36.9682312,2009-01-01,45.7408630288694,1.89255581922549,1.77111716621254,24.2210297588234,26.4666361724409,both,AUS,H
Austria,2009,52.89319992,2009-01-01,87.6004931021953,-3.58626477931313,0.506308827696515,,48.1441763269937,both,AUT,H
Azerbaijan,2009,34.5063526,2009-01-01,74.7440416836369,9.29636374447091,1.45704835970321,,23.0788028594301,both,AZE,UM
"Bahamas, The",2009,15.22658639,2009-01-01,76.5210439633098,-4.17542805647342,2.06273473452682,,14.2433449943698,both,BHS,H
Bahrain,2009,25.63781485,2009-01-01,117.963725409489,2.53988593585048,2.79551283550412,19.6602344178453,19.7624980144398,both,BHR,H
Bangladesh,2009,10.57558394,2009-01-01,40.092796223023,5.04512479919337,5.42347236174679,21.8891628526343,9.87158360325856,both,BGD,L
Barbados,2009,33.33649432,2009-01-01,,-5.01727595949647,3.64386189258334,,33.9790117761008,both,BRB,H
Belgium,2009,53.82799911,2009-01-01,135.13840572229,-1.90644089375826,-0.0531456741253769,,44.2375786842218,both,BEL,H
Belize,2009,23.28113861,2009-01-01,89.546935149541,-0.389321468298107,-1.10431044864355,,19.811045306485,both,BLZ,LM
Benin,2009,16.99679649,2009-01-01,44.7026290629806,2.31929213912838,0.896072355749111,11.9217919843878,,both,BEN,L
Bhutan,2009,42.29972763,2009-01-01,101.559411565244,7.66749240307551,4.36112219119802,38.1103320442979,22.1231123083322,both,BTN,LM
Bolivia,2009,35.81952158,2009-01-01,68.6270739127592,3.35699957430565,3.34645420142014,,,both,BOL,LM
Bosnia and Herzegovina,2009,49.01173644,2009-01-01,73.7474942255023,-3.00445593013346,-0.381464282453057,,39.8245478836713,both,BIH,UM
Brazil,2009,41.71342215,2009-01-01,22.1059756047068,-0.125812002161169,4.88803479876799,,,both,BRA,UM
Bulgaria,2009,33.77147743,2009-01-01,92.6926456036375,-3.34714136704206,2.75320223914816,,33.8587031565985,both,BGR,UM
Burkina Faso,2009,21.51911554,2009-01-01,40.2959836735924,2.96195085866692,2.60817666368315,,11.2287831746703,both,BFA,L
Burundi,2009,37.98788345,2009-01-01,35.8000035591914,3.81274536633418,10.5554355299529,11.1999996349547,,both,BDI,L
Cabo Verde,2009,30.62889033,2009-01-01,80.4609561322904,-1.50358672385678,0.991103480568085,,18.1073675732364,both,CPV,LM
